Census Tract,Total Population,California County,ZIP,Approximate Location,Longitude,Latitude,CES 4.0 Score,CES 4.0 Percentile,CES 4.0 Percentile Range,Ozone,Ozone Pctl,PM2.5,PM2.5 Pctl,Diesel PM,Diesel PM Pctl,Drinking Water,Drinking Water Pctl,Lead,Lead Pctl,Pesticides,Pesticides Pctl,Tox. Release,Tox. Release Pctl,Traffic,Traffic Pctl,Cleanup Sites,Cleanup Sites Pctl,Groundwater Threats,Groundwater Threats Pctl,Haz. Waste,Haz. Waste Pctl,Imp. Water Bodies,Imp. Water Bodies Pctl,Solid Waste,Solid Waste Pctl,Pollution Burden,Pollution Burden Score,Pollution Burden Pctl,Asthma,Asthma Pctl,Low Birth Weight,Low Birth Weight Pctl,Cardiovascular Disease,Cardiovascular Disease Pctl,Education,Education Pctl,Linguistic Isolation,Linguistic Isolation Pctl,Poverty,Poverty Pctl,Unemployment,Unemployment Pctl,Housing Burden,Housing Burden Pctl,Pop. Char. ,Pop. Char. Score,Pop. Char. Pctl
6085503703,4073,Santa Clara,95116,San Jose,-121.8394637,37.3456739,28.29,55.45,55-60%,0.041,22.19,9.047428567,38.34,0.547,91.36,291.53,22.74,60.81,66.96,0.00,0.00,158.2353312,30.26,2369.086123,91.28,0,0.00,5,30.88,0.2,35.62,1,12.45,0,0.00,35.52,4.34,30.43,60.67,69.79,4.7,43.79,11.47,41.95,42.6,91.89,30.3,95.78,36.7,64.17,5,44.35,22.8,73.41,62.88,6.52,69.99
6065030700,5927,Riverside ,92506,Riverside,-117.3889779,33.9675571,28.28,55.43,55-60%,0.067,97.00,12.7216981,92.53,0.305,76.93,693.83,77.37,86.62,94.40,0.00,0.00,658.8973185,56.94,522.4771313,22.76,2.5,28.44,14.3,56.45,0.435,64.63,0,0.00,0.2,9.67,53.77,6.57,79.76,45,48.73,4.44,37.02,11.75,44.13,7.2,30.87,3.1,24.77,22.1,38.57,5.7,53.89,17.3,50.72,41.53,4.31,37.37
6067009608,9519,Sacramento ,95758,Sacramento,-121.4161865,38.4477217,28.27,55.42,55-60%,0.045,39.99,8.659790954,28.34,0.202,62.35,457.22,54.93,34.35,29.77,0.00,0.00,72.8154653,20.82,1656.472257,81.15,1.7,21.09,0.3,2.11,0.11,19.25,1,12.45,0.5,22.08,31.58,3.86,21.07,58.1,66.95,6.26,79.79,14.02,60.33,17,59.77,10.6,64.14,37.2,64.90,9.3,83.22,29.4,89.57,70.67,7.33,80.91
6019001409,2174,Fresno ,93727,Fresno,-119.7091895,36.7290408,28.25,55.41,55-60%,0.062,88.70,13.7600484,97.24,0.083,30.88,733.95,84.39,40.41,37.76,74.70,74.97,1355.537374,70.79,856.6590004,48.31,0,0.00,0,0.00,0.3,50.14,0,0.00,0,0.00,47.76,5.83,64.28,86.64,88.52,3.27,12.38,16.1,72.06,11.3,46.23,0.7,3.74,22.6,39.82,10.3,87.39,5.3,1.52,46.70,4.84,45.31
6101050301,2421,Sutter ,95991,Yuba City,-121.6292546,39.1196085,28.24,55.40,55-60%,0.046,44.98,9.534016008,44.83,0.092,34.30,567.40,66.39,53.40,56.37,127.50,78.69,15.231233,10.33,843.8493233,47.33,0.5,7.71,5,30.88,0.02,2.51,10,82.97,0.5,22.08,41.68,5.09,47.64,50.99,57.96,4.11,29.15,20.38,88.62,12.9,50.52,2.6,20.58,42.1,72.16,11.2,90.33,8.5,8.50,53.50,5.55,55.27
6019005509,5128,Fresno ,93611,Fresno,-119.7386631,36.8448439,28.24,55.38,55-60%,0.062,88.70,13.4708801,95.61,0.089,33.11,733.95,84.39,20.25,12.56,0.00,0.00,1053.036662,64.78,807.8086518,44.85,4,37.55,15,59.60,0.655,76.80,0,0.00,0,0.00,46.93,5.73,62.04,38.82,39.37,6.2,79.00,7.49,10.12,9.6,40.46,8.4,55.15,32.8,58.34,7.5,71.67,14.4,35.27,47.50,4.93,46.50
6037212620,4087,Los Angeles,90005,Los Angeles,-118.3130597,34.0563607,28.23,55.37,55-60%,0.047,48.45,12.09098712,83.81,0.141,48.76,787.94,92.53,63.78,71.32,0.00,0.00,1787.309672,76.84,1153.567822,66.56,0.5,7.71,9.8,45.16,0.31,51.73,0,0.00,0.25,11.59,48.44,5.91,66.37,29.04,23.47,4.24,32.27,6.62,6.02,20.9,66.31,34.2,97.40,45.3,76.62,4,30.88,27.6,86.07,46.02,4.77,44.42
6037900609,4978,Los Angeles,93535,Lancaster,-118.0999054,34.7059962,28.22,55.36,55-60%,0.062,88.70,6.767426942,5.96,0.032,11.18,447.69,53.80,46.27,46.21,0.00,0.00,6228.699911,94.29,274.4005725,6.96,0,0.00,0,0.00,0.11,19.25,0,0.00,0,0.00,26.87,3.28,11.74,154.47,99.10,8.53,98.09,23.65,96.36,19.7,64.26,9.3,58.95,61.3,92.51,6.4,61.53,19.9,62.42,82.89,8.60,95.18
6037125502,3488,Los Angeles,91602,Los Angeles,-118.3655446,34.1566286,28.22,55.35,55-60%,0.057,75.12,11.54803852,62.07,0.613,93.27,726.64,83.13,38.43,34.80,0.00,0.00,1112.681305,66.29,2046.828964,87.84,18,79.69,16,61.55,0.32,52.64,4,43.78,1.2,37.57,60.22,7.35,91.18,29.66,24.45,4,26.64,7.94,13.35,4.5,18.81,4.8,36.46,25.3,45.06,10,86.19,23.6,75.98,36.99,3.84,30.43
6099001001,6014,Stanislaus ,95355,Modesto,-120.9656989,37.6591088,28.21,55.33,55-60%,0.054,70.28,11.20445471,56.89,0.196,61.18,891.92,97.78,44.00,42.96,0.37,35.31,357.3613383,45.05,866.693421,48.99,0,0.00,6,35.02,0.4,61.58,4,43.78,0,0.00,47.56,5.81,63.80,56.34,64.47,3.68,19.78,13.6,58.00,13.1,50.97,3.7,29.53,29.7,53.48,6.7,64.51,13.9,32.71,46.83,4.86,45.46
6001983200,583,Alameda ,94607,Oakland,-122.277268,37.7959455,28.20,55.32,55-60%,0.029,3.12,9.777029565,46.82,1.158,98.86,110.41,4.21,10.11,3.88,0.00,0.00,456.6159973,49.79,1796.64227,83.79,62,97.52,153.6,98.37,3.32,96.69,12,90.13,0.25,11.59,50.49,6.17,71.66,152.43,98.98,5.66,68.14,13.03,54.09,NA,NA,0.9,5.64,11,12.45,3.6,25.23,NA,NA,44.09,4.57,41.26
6095250103,4873,Solano ,94591,Vallejo,-122.2216027,38.1164685,28.19,55.31,55-60%,0.036,13.62,9.111881336,39.42,0.194,60.97,299.97,24.03,43.19,41.59,0.00,0.00,1153.028666,67.52,2159.560847,89.25,0,0.00,3.5,23.44,0.245,41.81,1,12.45,0,0.00,33.21,4.06,24.70,82.72,86.88,6.54,84.03,12.96,53.55,11.4,46.51,7.2,49.57,25.8,45.97,6.9,66.61,28.3,87.49,67.02,6.95,75.98
6065046401,3575,Riverside ,92530,Unincorporated Riverside County area,-117.4050045,33.5708213,28.19,55.30,55-60%,0.054,70.62,9.074075419,38.81,0.002,0.68,961.22,99.09,31.01,25.19,0.03,17.14,75.13563283,21.07,542.9350965,24.28,1,17.08,5,30.88,0,0.00,13,91.87,2.5,59.18,38.01,4.64,37.42,49.47,55.82,5.23,58.20,23.31,95.68,16.4,58.50,11.1,65.98,28.8,51.95,2.5,10.66,17,49.02,58.56,6.07,63.29
6037408724,5542,Los Angeles,91748,Rowland Heights,-117.9033277,33.9841386,28.19,55.28,55-60%,0.051,64.73,12.09228064,83.88,0.281,74.25,425.42,49.03,57.41,62.09,0.00,0.00,2397.463379,82.02,886.6128181,50.48,0,0.00,1.5,10.64,0.21,37.68,0,0.00,0,0.00,42.10,5.14,48.81,28.38,22.56,3.17,11.07,9.84,28.45,21.1,66.63,43.8,99.03,60.2,91.76,9,81.69,27.6,86.07,52.86,5.48,54.59
6037462302,3213,Los Angeles,91106,Pasadena,-118.1268012,34.1490435,28.18,55.27,55-60%,0.058,78.01,11.15848897,56.37,0.936,97.80,634.13,71.13,38.49,34.93,0.00,0.00,1041.701345,64.44,2534.919274,92.91,8,53.43,10,47.43,0.76,80.49,0,0.00,4,70.42,58.08,7.09,87.87,24.72,15.93,5.14,56.12,8.36,15.99,5.8,25.06,9.3,58.95,36,63.24,4.5,37.71,17.4,51.36,38.30,3.97,32.83
6065046601,3385,Riverside ,92860,Norco,-117.5681132,33.9219056,28.17,55.26,55-60%,0.059,79.99,12.61567204,91.82,0.068,25.26,902.77,98.11,9.52,3.40,0.00,0.00,1105.588664,66.17,541.7873688,24.14,22,83.86,18.25,65.52,0.15,26.67,4,43.78,0,0.00,47.06,5.75,62.48,28.81,23.18,NA,NA,16.81,75.22,33.3,83.80,11.5,67.19,16.9,26.67,1.6,3.58,NA,NA,47.26,4.90,46.13
6071002607,8987,San Bernardino,92337,Fontana,-117.4512207,34.0404498,28.15,55.24,55-60%,0.067,97.00,12.98319804,93.68,0.147,50.49,568.74,66.74,4.00,0.97,0.00,0.00,1484.149048,73.02,316.6936638,9.20,9.2,58.72,7.5,39.45,0.37,58.27,0,0.00,0.4,14.43,43.98,5.37,54.00,43.24,46.49,5.81,71.26,14.07,60.71,19.1,63.20,5,37.66,22.9,40.34,6,57.25,8.8,9.53,50.54,5.24,51.22
6037461502,6423,Los Angeles,91103,Pasadena,-118.1462036,34.1752067,28.12,55.23,55-60%,0.059,79.99,11.40891526,59.43,0.178,57.95,634.13,71.13,86.90,94.62,0.00,0.00,1161.906677,67.78,518.9981641,22.40,0,0.00,0,0.00,0,0.00,0,0.00,0.4,14.43,38.74,4.73,39.44,39.91,41.46,7.62,94.71,9.3,23.59,24.8,72.94,10.3,63.04,46,77.41,3,17.11,23.7,76.35,57.31,5.95,61.40
6071010012,4965,San Bernardino,92345,Hesperia,-117.2683614,34.4540611,28.12,55.22,55-60%,0.064,91.05,7.721932765,11.10,0.079,29.56,249.58,11.61,36.90,33.09,0.00,0.00,83.8683993,21.96,1994.67467,87.00,0,0.00,0,0.00,0.995,85.04,3,33.16,2.5,59.18,35.61,4.35,30.63,66.5,75.77,3.51,16.37,27.92,99.24,24.8,72.94,1.2,8.49,43.4,73.89,12.7,93.71,18.3,55.49,62.35,6.47,69.25
6037650001,5805,Los Angeles,90504,Torrance,-118.319173,33.8792212,28.11,55.21,55-60%,0.041,24.88,12.03290345,80.16,0.163,54.49,320.16,29.94,71.13,80.44,0.00,0.00,13409.00651,98.64,916.2344934,52.78,28,87.81,14,56.13,0.425,63.60,5,51.22,5,75.67,57.41,7.01,86.93,34.69,32.84,4.05,27.92,13.35,56.18,5.7,24.60,17.3,81.89,21.7,37.64,3.5,23.75,12.1,23.80,38.66,4.01,33.35
6059110110,5809,Orange ,90630,Cypress,-118.0297412,33.8305662,28.10,55.19,55-60%,0.044,37.57,11.84158152,70.98,0.205,63.00,651.26,71.97,61.03,67.25,0.00,0.00,3821.373372,88.36,1070.414951,62.28,0.5,7.71,1,6.97,0.32,52.64,0,0.00,1.1,36.47,45.37,5.54,57.64,34.09,31.92,5.58,66.28,11.35,40.91,15.7,56.97,13.6,73.10,23.1,40.80,4.8,41.84,16.1,44.46,48.90,5.07,48.68
6085501101,4695,Santa Clara,95112,San Jose,-121.8919669,37.3480957,28.09,55.18,55-60%,0.040,20.85,9.160349456,40.07,0.213,64.29,291.53,22.74,38.23,34.57,0.00,7.59,191.3170013,33.82,353.1317156,11.24,7.2,50.77,95.75,96.36,0.33,53.95,4,43.78,0.1,2.52,36.09,4.41,32.06,61.38,70.61,6.12,77.55,12.04,46.32,13,50.73,19.5,85.83,31.6,56.38,4.1,32.27,20.6,65.18,61.45,6.37,67.91
6059110401,4906,Orange ,90620,Buena Park,-117.9934179,33.8529079,28.09,55.17,55-60%,0.046,46.99,11.96023431,76.24,0.665,94.79,422.17,48.63,87.82,95.35,0.00,2.34,3397.196655,86.35,3200.298763,96.74,6.9,47.72,7.75,39.80,0.445,65.18,0,0.00,2.7,60.11,59.81,7.30,90.53,46.72,51.63,3.13,10.64,15.28,68.27,11.1,45.58,4.9,36.97,19.9,33.98,3.8,28.20,8.5,8.50,37.08,3.85,30.57
6023001000,6338,Humboldt ,95521,Arcata,-124.080234,40.8665615,28.07,55.16,55-60%,0.027,0.19,6.603749359,5.39,0.187,59.68,117.57,4.40,52.03,54.39,0.00,0.00,12.5249332,9.43,759.1851535,41.15,0,0.00,67,93.79,0.2,35.62,5,51.22,7.4,84.17,32.20,3.93,22.38,62.11,71.55,4.27,32.97,20.33,88.45,10.5,43.77,4.3,33.31,61.5,92.68,15.4,97.14,45.7,99.57,68.81,7.14,78.54
6059063904,4492,Orange ,92626,Costa Mesa,-117.8989115,33.6714514,28.07,55.14,55-60%,0.048,53.73,11.19282627,56.76,0.207,63.30,182.18,6.18,54.64,58.07,0.00,0.00,3124.610067,85.31,2397.489971,91.55,20.6,82.40,15,59.60,0.56,72.97,0,0.00,4,70.42,53.60,6.54,79.35,32.3,29.30,4.15,30.13,9.58,26.15,22.3,68.75,11,65.62,36.4,63.77,2.8,14.39,18.9,58.23,41.34,4.29,37.14
6001410400,4477,Alameda ,94603,Oakland,-122.1621741,37.7408161,28.06,55.13,55-60%,0.032,6.38,8.352279593,19.15,0.157,52.87,110.41,4.21,75.50,85.19,0.00,0.00,467.508667,50.29,423.7274244,15.63,4.5,40.84,38.6,85.31,0.025,3.64,0,0.00,0.2,9.67,28.77,3.51,15.30,177.88,99.56,7.56,94.28,15.68,70.00,25.8,74.65,12.4,69.79,28.6,51.57,9.5,83.98,17.2,50.27,77.00,7.99,89.12
6037192001,2370,Los Angeles,90046,Los Angeles,-118.3472967,34.0852271,28.05,55.12,55-60%,0.049,58.23,11.89127311,72.86,0.331,79.40,787.94,92.53,55.59,59.55,0.00,0.00,1507.321655,73.36,1407.46846,75.59,5.7,44.33,46,88.81,0.275,46.35,0,0.00,0.3,12.88,55.45,6.77,83.20,26.2,18.64,3.3,12.97,11.81,44.54,5.5,23.66,11.8,68.16,22.7,39.97,7.2,69.13,22.3,71.57,39.94,4.14,35.27
6055200704,5312,Napa ,94558,Unincorporated Napa County area,-122.3154029,38.3153638,28.05,55.11,55-60%,0.038,16.78,10.06236997,49.70,0.132,46.42,394.28,43.05,67.61,76.01,3.59,51.66,552.943339,53.53,1076.694787,62.75,0,0.00,7.5,39.45,0.2,35.62,0,0.00,0,0.00,38.33,4.68,38.39,48.15,53.79,4.47,37.88,13.32,55.98,22.6,69.37,8.6,55.95,37.5,65.41,9.8,85.49,18.3,55.49,57.78,5.99,62.12
6071003605,4468,San Bernardino,92316,Rialto,-117.392117,34.0813583,28.04,55.09,55-60%,0.069,97.60,12.22445854,88.82,0.043,15.38,808.42,94.40,22.95,15.54,0.00,0.00,1731.879964,76.17,457.8152841,17.83,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,33.81,4.13,26.22,60.44,69.53,6.03,75.76,16.79,75.12,27,76.28,6.5,46.00,28.3,51.09,10.8,89.19,12.3,24.94,65.49,6.79,73.74
6037481902,3443,Los Angeles,91803,Alhambra,-118.1501366,34.0661164,28.04,55.08,55-60%,0.052,66.81,12.02633308,79.81,0.656,94.57,797.88,93.52,50.27,51.95,0.00,0.00,1796.019714,76.94,1949.475389,86.23,1.2,18.70,5.1,31.01,0.22,38.70,0,0.00,0,0.00,51.71,6.31,74.82,33.62,31.32,6.7,86.54,8.66,18.39,15.3,55.99,13.3,72.26,33.5,59.37,1.5,3.21,9,10.18,42.81,4.44,39.33
6037206020,8947,Los Angeles,90012,Los Angeles,-118.2311153,34.0571168,28.03,55.07,55-60%,0.049,56.96,12.8734267,93.20,0.724,95.86,787.94,92.53,0.00,0.00,0.00,0.00,1987.68569,79.13,1951.413014,86.25,146.55,99.79,29.9,79.10,5.92,98.23,8,72.15,0,0.00,65.28,7.97,96.07,30.75,26.33,NA,NA,10.73,35.90,33.6,84.04,3.7,29.53,19,32.05,0.9,1.15,NA,NA,33.91,3.52,25.59
6073015701,5966,San Diego,92021,El Cajon,-116.9420918,32.7977009,28.03,55.06,55-60%,0.051,64.73,9.792203551,46.97,0.420,86.07,408.31,45.86,59.96,65.66,0.00,0.00,178.0535635,32.40,720.7491487,37.89,0,0.00,10,47.43,0.26,44.73,6,58.69,0,0.00,41.69,5.09,47.67,33.09,30.56,4.18,30.84,8.73,18.87,18.3,61.81,20.3,87.02,55,87.19,7.5,71.67,29.3,89.38,53.08,5.51,54.85
6037550602,4328,Los Angeles,90240,Downey,-118.1223634,33.9551248,28.03,55.04,55-60%,0.047,50.54,12.149672,87.01,0.340,80.21,486.44,58.75,63.76,71.28,0.00,0.00,3806.763347,88.28,1004.917269,58.16,0,0.00,3,22.12,0.1,16.64,7,66.74,0,0.00,48.22,5.89,65.74,36.14,35.17,6.31,80.51,13.8,59.25,16,57.62,4.8,36.46,23.1,40.80,1,1.34,13.6,31.17,45.89,4.76,44.28
6073006500,3359,San Diego,92110,San Diego,-117.2008368,32.7521188,28.03,55.03,55-60%,0.043,32.15,10.0631784,49.71,0.582,92.46,312.86,28.99,43.97,42.92,0.00,0.00,264.9446055,39.30,1340.764129,73.51,72.5,98.38,256.5,99.57,1.69,91.49,12,90.13,1,35.72,57.60,7.03,87.13,36.95,36.45,3.62,18.57,8.04,14.01,5.9,25.50,1.1,7.38,38.4,66.68,12.2,92.65,23.9,76.87,38.41,3.98,33.03
6081602000,8593,San Mateo,94080,South San Francisco,-122.4203403,37.6678381,28.02,55.02,55-60%,0.034,10.57,8.548393806,24.11,0.082,30.38,381.83,40.21,66.12,74.24,0.09,24.93,212.1449941,35.58,306.6552894,8.61,10.7,62.67,48.05,89.62,2.925,95.87,10,82.97,0.2,9.67,43.44,5.30,52.67,53.22,60.44,5.91,73.33,10.89,36.95,16.1,57.92,7.3,50.01,20.1,34.48,3.2,19.59,20,62.83,50.94,5.28,51.80
6059110301,6980,Orange ,90620,Buena Park,-118.0275847,33.8534538,28.02,55.01,55-60%,0.045,42.56,11.89257948,72.89,0.372,82.81,500.35,60.60,45.45,44.97,0.00,0.00,3482.266683,86.71,3066.817854,96.20,9.9,60.38,11,49.83,0.265,45.02,6,58.69,0.5,22.08,56.29,6.87,84.95,39.08,39.82,3.8,22.08,13.28,55.72,14.3,53.87,4.2,32.64,11.6,13.73,3.9,29.41,21.1,67.26,39.30,4.08,34.33
6067008905,4761,Sacramento ,95670,Rancho Cordova,-121.2967505,38.5983186,28.02,54.99,50-55%,0.050,62.53,8.856921352,34.20,0.103,38.20,703.85,78.01,69.52,78.53,0.00,0.00,48.92263283,17.93,373.4464494,12.43,14.4,73.98,11.75,51.22,0.285,47.41,5,51.22,0,0.00,41.74,5.10,47.83,69.64,78.17,3.85,23.06,18.23,81.52,7.7,32.94,4.6,35.34,30.6,54.79,5.3,48.26,18,54.07,53.00,5.50,54.74
6037310202,5104,Los Angeles,91501,Burbank,-118.2959084,34.1865849,28.01,54.98,50-55%,0.059,79.99,11.75007252,68.01,0.073,27.14,786.33,87.66,53.76,56.90,0.00,0.00,1208.331645,68.67,257.0122014,6.25,19.1,80.96,3.25,22.40,0.22,38.70,0,0.00,0.5,22.08,43.83,5.35,53.54,33.76,31.57,4.71,44.21,11.97,45.87,6.9,29.68,16.3,80.01,27.8,50.24,5.8,55.02,28,86.79,50.45,5.23,51.07
6081600100,5051,San Mateo,94005,Brisbane,-122.4084093,37.6877413,28.00,54.97,50-55%,0.033,7.52,8.564784648,24.70,0.161,54.00,527.74,63.01,56.52,60.78,0.33,34.62,241.5193329,37.96,1654.010214,81.13,34.7,90.24,45.25,88.36,2.105,92.88,9,77.30,1.5,42.31,56.38,6.88,85.10,43.7,47.21,6.13,77.80,9.21,22.82,7.9,33.89,4.6,35.34,12.2,15.03,2.4,9.72,17.5,51.77,39.21,4.07,34.14
6073010010,5431,San Diego,92154,San Diego,-117.0636964,32.5783698,28.00,54.95,50-55%,0.043,29.89,12.70285932,92.40,0.139,48.43,316.94,29.50,45.78,45.53,0.00,0.00,1050.904521,64.70,481.7627449,19.55,0,0.00,5,30.88,0.125,21.96,0,0.00,1.2,37.57,33.53,4.09,25.59,47.6,53.03,5.74,69.68,11.93,45.46,30.9,81.23,14.3,75.53,49.9,81.62,6.4,61.53,24.6,79.06,65.93,6.84,74.33
6089012301,2580,Shasta ,96007,Unincorporated Shasta County area,-122.352295,40.4748672,27.99,54.94,50-55%,0.045,42.56,10.556491,52.57,0.069,25.40,353.39,36.38,51.87,54.17,1.41,44.93,1.0880957,4.49,591.8236641,27.80,0,0.00,4.25,26.61,0.11,19.25,2,23.88,0.5,22.08,30.15,3.68,17.95,48.68,54.60,6.28,80.04,18.44,82.48,17.8,61.10,NA,NA,49,80.64,NA,NA,25.3,81.04,73.32,7.61,84.29
6037920030,5088,Los Angeles,91351,Santa Clarita,-118.4898281,34.4151371,27.99,54.93,50-55%,0.066,95.27,9.99523899,49.14,0.216,64.82,667.58,73.12,19.44,11.63,0.00,0.00,274.4326604,40.10,1271.9999,71.39,2,25.63,3,22.12,0.485,68.06,1,12.45,7.25,83.92,47.93,5.85,64.75,45.04,48.79,4.98,51.82,12.23,47.76,10.7,44.34,1.6,12.28,19.4,33.00,8.1,76.05,16.8,48.06,46.10,4.78,44.48
6037181000,6458,Los Angeles,90041,Los Angeles,-118.2043862,34.1452669,27.99,54.92,50-55%,0.055,72.83,11.54586553,61.98,0.300,76.39,674.24,74.33,63.09,70.20,0.00,5.48,1213.940349,68.80,3526.668938,97.80,1.2,18.70,3.3,22.66,0.6,74.73,0,0.00,9.5,89.83,57.71,7.05,87.32,38.84,39.38,6.04,75.96,11,37.75,6.3,27.20,2.5,19.87,20.2,34.70,3.4,22.57,12,23.37,38.28,3.97,32.77
6037702802,2293,Los Angeles,90066,Culver City,-118.4165623,34.0053553,27.97,54.90,50-55%,0.045,42.56,11.76013155,68.26,0.388,84.16,261.61,15.24,69.14,77.91,0.00,0.00,2077.570984,80.06,3573.006073,97.94,0,0.00,18,65.32,0.08,10.55,8,72.15,0,0.00,48.71,5.95,67.06,29.98,24.90,5.88,72.85,9.81,28.12,9.2,38.85,6.8,47.68,21.9,38.13,5.8,55.02,20.3,63.97,45.34,4.70,43.33
6065042720,5371,Riverside ,92548,Unincorporated Riverside County area,-117.1147818,33.7737277,27.97,54.89,50-55%,0.066,95.27,9.805988029,47.14,0.027,9.52,392.12,42.49,45.09,44.49,0.51,37.97,118.153834,25.29,704.9501348,36.49,0,0.00,0,0.00,0.1,16.64,0,0.00,2,52.90,32.86,4.01,23.77,40.51,42.29,7.04,90.29,13.01,53.90,34,84.32,14.2,75.19,37.1,64.72,10.1,86.75,17.2,50.27,67.20,6.97,76.25
6077005502,1981,San Joaquin,95377,Unincorporated San Joaquin County area,-121.4377118,37.6257014,27.96,54.88,50-55%,0.050,61.03,8.616623657,26.80,0.044,15.68,495.20,60.11,24.49,17.27,352.88,83.83,50.17140073,18.08,559.1899557,25.45,31.75,89.42,109.1,97.16,9.85,99.44,14,93.36,11.5,93.24,57.20,6.98,86.46,30.08,25.22,5,52.36,12.5,50.56,22.2,68.55,4,31.30,14.7,21.27,5.1,45.78,7.5,5.48,38.60,4.00,33.26
6113011206,9269,Yolo ,95776,Unincorporated Yolo County area,-121.6576581,38.6961871,27.96,54.87,50-55%,0.048,51.96,8.543067622,23.92,0.048,17.16,469.37,56.36,26.26,19.36,524.61,85.93,1306.473348,70.07,352.7881345,11.20,1.9,23.50,21.1,69.68,0.645,76.44,10,82.97,3,63.67,49.08,5.99,67.99,52.82,60.06,4.41,36.14,15.67,69.95,14.8,54.85,6.6,46.54,17.4,28.17,4,30.88,9.6,12.34,44.97,4.66,42.73
6037111201,3628,Los Angeles,91344,Los Angeles,-118.5101489,34.2748338,27.95,54.85,50-55%,0.067,97.00,11.26083916,57.54,0.213,64.31,726.64,83.13,60.58,66.62,0.01,12.72,422.1074677,48.20,3092.14405,96.31,0,0.00,0,0.00,0.355,56.69,5,51.22,0.3,12.88,51.87,6.33,75.32,50.06,56.63,3.08,10.06,13.09,54.49,11.7,47.51,7.8,52.51,14,19.60,5.2,46.99,18.6,56.86,42.54,4.41,38.91
6021010100,8712,Glenn ,95963,Orland,-122.1823274,39.744188,27.94,54.84,50-55%,0.046,42.76,7.536517031,9.83,0.082,30.58,338.23,33.00,64.99,72.85,228.85,81.34,2.712530333,6.35,522.0715724,22.73,10,61.38,6,35.02,0.1,16.64,3,33.16,0,0.00,34.70,4.24,28.26,46.77,51.72,5.43,62.88,14.07,60.71,28.7,78.51,8.5,55.60,48.7,80.41,7.1,68.40,19.4,60.56,63.57,6.59,70.76
6065042731,8161,Riverside ,92585,Menifee,-117.2214271,33.7377126,27.93,54.83,50-55%,0.064,91.05,10.33897955,51.38,0.059,21.54,577.80,67.43,27.79,21.20,36.26,70.17,107.1172994,24.19,1359.783997,74.09,0,0.00,0,0.00,0.3,50.14,1,12.45,0.5,22.08,40.73,4.97,45.02,45.01,48.75,5.04,53.46,17.47,78.17,29.2,79.27,2.1,16.36,26.2,46.82,7.7,73.41,12.3,24.94,54.14,5.62,56.32
6059099247,3330,Orange ,92704,Santa Ana,-117.9331,33.7416273,27.93,54.82,50-55%,0.046,46.99,11.87470917,72.17,0.088,32.96,409.36,46.48,63.07,70.16,0.00,0.00,3657.640056,87.60,1054.758588,61.41,0,0.00,0,0.00,0.125,21.96,0,0.00,0,0.00,36.28,4.43,32.53,34,31.82,7.49,93.75,8.82,19.68,36,86.21,21.5,88.47,40.1,69.35,5.2,46.99,23.2,74.79,60.79,6.31,66.64
6077005501,4129,San Joaquin,95304,Unincorporated San Joaquin County area,-121.3122819,37.7017335,27.93,54.80,50-55%,0.051,64.85,9.670198209,46.02,0.093,34.61,735.70,84.45,46.43,46.43,653.61,86.76,113.8064702,24.88,343.567852,10.60,0,0.00,58.5,92.25,0.25,43.30,20,98.43,0,0.00,48.82,5.96,67.36,29.58,24.38,6.59,84.85,9.8,27.94,32.7,83.23,0.4,0.92,30,54.03,8.1,76.05,8.6,8.86,45.17,4.69,43.09
6085509000,7570,Santa Clara,94085,Sunnyvale,-122.0216787,37.3922706,27.92,54.79,50-55%,0.038,16.78,8.307741641,18.36,0.363,82.14,389.03,41.11,74.51,84.15,0.00,0.00,191.159668,33.80,2228.421977,90.10,44.6,94.76,101.55,96.75,0.925,83.94,0,0.00,0,0.00,48.90,5.97,67.45,25.13,16.70,6.25,79.73,9.83,28.29,22.8,69.64,11.1,65.98,22.2,38.91,1.9,5.57,20,62.83,45.08,4.68,42.89
6037269903,3421,Los Angeles,90034,Los Angeles,-118.4064763,34.0209031,27.91,54.78,50-55%,0.046,44.98,11.69483322,66.11,0.548,91.43,440.64,52.72,48.74,49.79,0.00,0.00,1976.740662,78.99,1254.906456,70.88,0,0.00,1.5,10.64,0.16,28.30,0,0.00,2.5,59.18,44.45,5.43,55.21,36.86,36.30,5.95,74.22,12.21,47.62,8.2,35.22,9.1,58.22,24.3,43.14,4.2,33.58,19.8,61.94,49.57,5.14,49.62
6073013908,4120,San Diego,91977,La Presa,-117.0050292,32.7112382,27.90,54.77,50-55%,0.045,42.56,10.43677472,52.08,0.253,70.48,418.77,48.30,65.31,73.35,0.00,0.00,285.7973684,40.95,1417.321912,75.91,1.75,22.62,0,0.00,0.3,50.14,1,12.45,0,0.00,39.32,4.80,41.01,61.24,70.50,5.19,57.39,12.29,48.63,13.2,51.23,0,0.00,37.3,65.08,10,86.19,20.2,63.61,56.03,5.81,59.61
