"GEO_ID","NAME","B03002_001E","B03002_001EA","B03002_001M","B03002_001MA","B03002_002E","B03002_002EA","B03002_002M","B03002_002MA","B03002_003E","B03002_003EA","B03002_003M","B03002_003MA","B03002_004E","B03002_004M","B03002_004MA","B03002_004EA","B03002_005E","B03002_005EA","B03002_005M","B03002_005MA","B03002_006E","B03002_006EA","B03002_006M","B03002_006MA","B03002_007E","B03002_007M","B03002_007MA","B03002_007EA","B03002_008E","B03002_008EA","B03002_008M","B03002_008MA","B03002_009E","B03002_009EA","B03002_009M","B03002_009MA","B03002_010E","B03002_010EA","B03002_010M","B03002_010MA","B03002_011E","B03002_011EA","B03002_011M","B03002_011MA","B03002_012E","B03002_012M","B03002_012MA","B03002_012EA","B03002_013E","B03002_013EA","B03002_013M","B03002_013MA","B03002_014E","B03002_014EA","B03002_014M","B03002_014MA","B03002_015E","B03002_015EA","B03002_015M","B03002_015MA","B03002_016E","B03002_016M","B03002_016MA","B03002_016EA","B03002_017E","B03002_017EA","B03002_017M","B03002_017MA","B03002_018E","B03002_018EA","B03002_018M","B03002_018MA","B03002_019E","B03002_019EA","B03002_019M","B03002_019MA","B03002_020E","B03002_020M","B03002_020MA","B03002_020EA","B03002_021E","B03002_021M","B03002_021MA","B03002_021EA",
"1400000US06001438204","Census Tract 4382.04, Alameda County, California","5976","null","663","null","3804","null","483","null","804","null","224","null","251","129","null","null","30","null","35","null","2109","null","292","null","98","73","null","null","0","null","19","null","512","null","312","null","88","null","134","null","424","null","283","null","2172","608","null","null","531","null","213","null","16","null","24","null","63","null","88","null","0","19","null","null","7","null","11","null","1250","null","543","null","305","null","254","null","290","251","null","null","15","17","null","null",
"1400000US06001438300","Census Tract 4383, Alameda County, California","3605","null","462","null","2228","null","292","null","171","null","76","null","328","145","null","null","0","null","13","null","1370","null","282","null","270","150","null","null","9","null","14","null","80","null","45","null","0","null","13","null","80","null","45","null","1377","406","null","null","581","null","202","null","0","null","13","null","0","null","13","null","6","11","null","null","6","null","9","null","566","null","377","null","218","null","230","null","199","229","null","null","19","17","null","null",
"1400000US06001438400","Census Tract 4384, Alameda County, California","2666","null","438","null","1934","null","406","null","412","null","110","null","229","123","null","null","0","null","13","null","1195","null","403","null","21","24","null","null","0","null","13","null","77","null","43","null","14","null","22","null","63","null","39","null","732","173","null","null","254","null","139","null","6","null","9","null","3","null","6","null","15","23","null","null","0","null","13","null","454","null","203","null","0","null","13","null","0","13","null","null","0","13","null","null",
"1400000US06001440100","Census Tract 4401, Alameda County, California","2753","null","338","null","2259","null","335","null","1148","null","214","null","87","73","null","null","11","null","17","null","804","null","142","null","21","30","null","null","0","null","13","null","188","null","177","null","0","null","13","null","188","null","177","null","494","178","null","null","99","null","52","null","0","null","13","null","11","null","16","null","0","13","null","null","0","null","13","null","268","null","138","null","116","null","76","null","111","76","null","null","5","7","null","null",
"1400000US06001440200","Census Tract 4402, Alameda County, California","6106","null","828","null","2043","null","602","null","165","null","102","null","321","152","null","null","7","null","11","null","1473","null","587","null","0","19","null","null","0","null","19","null","77","null","54","null","34","null","37","null","43","null","37","null","4063","692","null","null","1047","null","437","null","0","null","19","null","10","null","16","null","48","77","null","null","10","null","20","null","2815","null","605","null","133","null","118","null","36","41","null","null","97","112","null","null",
"1400000US06001440301","Census Tract 4403.01, Alameda County, California","7805","null","1085","null","5253","null","874","null","2111","null","651","null","316","249","null","null","9","null","14","null","2419","null","575","null","84","103","null","null","0","null","19","null","314","null","320","null","0","null","19","null","314","null","320","null","2552","842","null","null","481","null","270","null","0","null","19","null","0","null","19","null","27","47","null","null","13","null","21","null","1568","null","599","null","463","null","553","null","443","554","null","null","20","33","null","null",
"1400000US06001440304","Census Tract 4403.04, Alameda County, California","5124","null","552","null","4583","null","495","null","375","null","148","null","668","446","null","null","0","null","19","null","3104","null","398","null","257","217","null","null","0","null","19","null","179","null","97","null","0","null","19","null","179","null","97","null","541","240","null","null","91","null","78","null","0","null","19","null","16","null","20","null","35","57","null","null","0","null","19","null","222","null","138","null","177","null","135","null","112","122","null","null","65","97","null","null",
"1400000US06001440305","Census Tract 4403.05, Alameda County, California","4401","null","493","null","3610","null","485","null","738","null","328","null","59","41","null","null","31","null","43","null","2618","null","409","null","9","13","null","null","5","null","7","null","150","null","88","null","28","null","42","null","122","null","73","null","791","170","null","null","239","null","145","null","8","null","15","null","0","null","13","null","18","21","null","null","21","null","34","null","419","null","188","null","86","null","93","null","63","68","null","null","23","31","null","null",
"1400000US06001440306","Census Tract 4403.06, Alameda County, California","4119","null","447","null","3631","null","391","null","447","null","148","null","171","122","null","null","0","null","13","null","2739","null","379","null","94","105","null","null","0","null","13","null","180","null","134","null","31","null","46","null","149","null","127","null","488","250","null","null","84","null","54","null","0","null","13","null","3","null","6","null","0","13","null","null","0","null","13","null","227","null","163","null","174","null","194","null","127","145","null","null","47","53","null","null",
"1400000US06001440307","Census Tract 4403.07, Alameda County, California","4928","null","936","null","4096","null","901","null","868","null","184","null","166","134","null","null","10","null","18","null","2931","null","920","null","12","16","null","null","0","null","13","null","109","null","61","null","13","null","19","null","96","null","62","null","832","229","null","null","145","null","115","null","0","null","13","null","28","null","38","null","25","33","null","null","0","null","13","null","475","null","214","null","159","null","87","null","99","88","null","null","60","57","null","null",
