CASE_ID,PARTY_NUMBER,VICTIM_NUMBER,VICTIM_ROLE,VICTIM_SEX,VICTIM_AGE,VICTIM_DEGREE_OF_INJURY,VICTIM_SEATING_POSITION,VICTIM_SAFETY_EQUIP_1,VICTIM_SAFETY_EQUIP_2,VICTIM_EJECTED,COUNTY,CITY,ACCIDENT_YEAR
9043053,2,1,4,M,27,2,9,P,W,1,ALAMEDA,OAKLAND,2020
9043454,1,1,4,M,57,3,-,P,V,0,ALAMEDA,OAKLAND,2020
9043614,2,1,4,M,50,4,9,N,V,0,ALAMEDA,OAKLAND,2020
9043632,1,1,4,M,46,3,9,V,-,1,ALAMEDA,OAKLAND,2020
9043638,1,1,3,F,17,4,9,-,-,3,ALAMEDA,OAKLAND,2020
9043666,2,1,3,M,17,4,9,-,-,0,ALAMEDA,OAKLAND,2020
9045251,2,1,4,F,33,4,9,L,A,0,ALAMEDA,OAKLAND,2020
9045315,2,1,3,M,44,3,9,-,-,3,ALAMEDA,OAKLAND,2019
9045384,2,1,2,F,19,4,3,M,H,0,ALAMEDA,OAKLAND,2019
9045384,2,2,2,M,998,4,1,L,B,0,ALAMEDA,OAKLAND,2019
9045384,3,1,2,F,998,0,1,-,-,3,ALAMEDA,OAKLAND,2019
9045384,5,1,3,M,998,4,0,P,-,0,ALAMEDA,OAKLAND,2019
9046219,1,1,4,-,25,3,1,P,A,0,ALAMEDA,OAKLAND,2020
9046348,2,1,3,F,53,4,9,-,-,0,ALAMEDA,OAKLAND,2019
9049758,1,1,3,-,53,4,-,-,-,-,ALAMEDA,OAKLAND,2020
9050335,2,1,3,F,25,3,9,P,-,3,ALAMEDA,OAKLAND,2020
9050359,2,1,3,M,54,4,9,P,H,0,ALAMEDA,OAKLAND,2020
9050544,2,1,3,F,26,3,9,-,-,3,ALAMEDA,OAKLAND,2020
9052017,2,1,3,F,37,4,9,-,-,3,ALAMEDA,OAKLAND,2019
9052868,2,1,3,F,16,3,9,-,-,3,ALAMEDA,OAKLAND,2019
9052945,2,1,4,F,38,4,9,W,-,3,ALAMEDA,OAKLAND,2020
9058081,2,1,3,F,57,4,0,P,-,0,ALAMEDA,OAKLAND,2020
9062113,2,1,3,F,38,3,9,-,-,0,ALAMEDA,OAKLAND,2019
9062204,2,1,4,M,36,4,9,P,V,1,ALAMEDA,OAKLAND,2019
9062974,2,1,3,F,75,4,9,M,B,1,ALAMEDA,OAKLAND,2020
9064798,2,1,4,M,46,4,9,V,-,3,ALAMEDA,OAKLAND,2020
9064849,2,1,5,F,66,4,1,M,G,0,ALAMEDA,OAKLAND,2020
9064849,3,1,3,M,62,4,9,-,-,3,ALAMEDA,OAKLAND,2020
9068848,1,1,4,M,52,4,1,P,V,0,ALAMEDA,OAKLAND,2020
9068852,2,1,3,M,21,3,-,P,B,0,ALAMEDA,OAKLAND,2020
9068891,2,1,4,M,17,4,-,P,A,2,ALAMEDA,OAKLAND,2020
9069521,2,1,3,-,42,4,-,-,-,0,ALAMEDA,OAKLAND,2020
9071784,2,1,3,M,16,4,9,P,V,0,ALAMEDA,OAKLAND,2019
90719954,1,1,3,M,36,1,9,-,-,-,ALAMEDA,OAKLAND,2018
9072109,2,1,3,F,44,4,9,-,-,0,ALAMEDA,OAKLAND,2020
9072465,2,1,3,M,37,4,9,-,-,3,ALAMEDA,OAKLAND,2020
90735270,1,1,3,M,62,1,9,-,-,-,ALAMEDA,OAKLAND,2018
9076306,2,1,4,M,23,4,9,B,-,0,ALAMEDA,OAKLAND,2019
9076378,1,1,4,M,12,4,9,P,V,3,ALAMEDA,OAKLAND,2019
9077408,1,1,3,-,69,4,9,-,-,0,ALAMEDA,OAKLAND,2019
90828275,2,1,4,M,42,7,1,-,V,1,ALAMEDA,OAKLAND,2018
90840691,2,1,3,M,998,5,9,-,-,0,ALAMEDA,OAKLAND,2018
90842921,1,1,3,F,36,5,9,-,-,0,ALAMEDA,OAKLAND,2018
90854528,1,1,3,M,40,5,0,-,P,0,ALAMEDA,OAKLAND,2018
9089867,2,1,3,M,30,2,-,-,-,0,ALAMEDA,OAKLAND,2020
9089871,1,1,4,M,40,4,1,P,V,1,ALAMEDA,OAKLAND,2020
90899491,3,1,3,M,19,1,9,-,-,-,ALAMEDA,OAKLAND,2018
90899491,5,1,3,F,21,6,9,-,-,-,ALAMEDA,OAKLAND,2018
9096528,2,1,3,F,54,4,9,P,A,3,ALAMEDA,OAKLAND,2019
9098025,2,1,3,M,61,4,-,-,-,-,ALAMEDA,OAKLAND,2020
9098482,2,1,3,F,67,4,-,-,-,2,ALAMEDA,OAKLAND,2020
9100791,2,1,3,M,51,4,-,-,-,0,ALAMEDA,OAKLAND,2020
9101212,2,1,3,F,57,3,-,-,-,0,ALAMEDA,OAKLAND,2020
9105503,1,1,4,F,46,4,-,P,W,-,ALAMEDA,OAKLAND,2020
9105522,1,1,4,M,18,4,-,P,W,0,ALAMEDA,OAKLAND,2020
9105522,2,1,1,M,54,4,-,P,W,0,ALAMEDA,OAKLAND,2020
9110132,1,1,4,M,42,4,9,-,A,0,ALAMEDA,OAKLAND,2020
9110132,2,1,2,F,28,0,3,M,G,0,ALAMEDA,OAKLAND,2020
9110132,2,2,2,F,3,0,5,M,Q,0,ALAMEDA,OAKLAND,2020
9111181,1,1,3,F,40,4,1,M,G,0,ALAMEDA,OAKLAND,2020
9112630,1,1,4,M,49,4,-,P,V,2,ALAMEDA,OAKLAND,2020
9114612,2,1,4,M,58,3,-,P,V,1,ALAMEDA,OAKLAND,2020
9114620,1,1,2,M,21,0,3,M,G,0,ALAMEDA,OAKLAND,2020
9114620,2,1,3,F,54,2,-,P,A,0,ALAMEDA,OAKLAND,2020
9114632,2,1,3,F,63,4,-,-,-,-,ALAMEDA,OAKLAND,2020
9115508,1,1,4,M,29,4,-,P,V,0,ALAMEDA,OAKLAND,2019
91193942,1,1,4,F,41,6,1,-,V,2,ALAMEDA,OAKLAND,2020
9119447,1,1,4,M,17,3,-,P,V,1,ALAMEDA,OAKLAND,2020
91201873,1,1,3,F,26,7,9,-,-,-,ALAMEDA,OAKLAND,2020
9121951,4,1,3,M,35,4,-,-,-,0,ALAMEDA,OAKLAND,2020
91223840,1,1,3,F,29,5,9,-,-,0,ALAMEDA,OAKLAND,2020
9123022,1,1,3,M,51,4,-,-,-,-,ALAMEDA,OAKLAND,2020
9123022,2,1,1,M,24,4,1,W,-,0,ALAMEDA,OAKLAND,2020
91235652,1,1,3,M,64,1,9,-,-,-,ALAMEDA,OAKLAND,2020
91245479,1,1,1,M,24,6,1,M,G,0,ALAMEDA,OAKLAND,2020
91245479,2,1,3,M,29,1,9,-,-,-,ALAMEDA,OAKLAND,2020
91273052,1,1,3,M,39,1,9,-,-,-,ALAMEDA,OAKLAND,2020
91282089,1,1,3,M,25,1,9,-,-,-,ALAMEDA,OAKLAND,2020
9129734,2,1,4,M,73,3,1,P,A,0,ALAMEDA,OAKLAND,2020
9133478,2,1,3,F,60,2,-,-,-,-,ALAMEDA,OAKLAND,2020
9133484,2,1,4,M,40,4,1,P,V,1,ALAMEDA,OAKLAND,2020
9134121,1,1,4,M,32,3,1,P,W,1,ALAMEDA,OAKLAND,2020
9134121,2,1,3,F,81,4,-,P,-,0,ALAMEDA,OAKLAND,2020
9134331,2,1,3,F,72,3,-,-,-,-,ALAMEDA,OAKLAND,2020
9134777,1,1,4,M,61,3,1,N,V,3,ALAMEDA,OAKLAND,2020
9134784,2,1,4,-,33,4,1,M,W,2,ALAMEDA,OAKLAND,2020
9136274,2,1,4,M,31,4,1,P,W,2,ALAMEDA,OAKLAND,2020
9136279,2,1,4,F,54,4,-,P,W,1,ALAMEDA,OAKLAND,2020
9136408,4,1,3,F,46,2,-,-,-,0,ALAMEDA,OAKLAND,2020
9137618,1,1,3,F,1,3,-,-,-,0,ALAMEDA,OAKLAND,2020
9137669,2,1,3,M,28,4,-,-,-,0,ALAMEDA,OAKLAND,2020
9138199,2,1,4,M,21,4,1,P,W,1,ALAMEDA,OAKLAND,2020
9142301,1,1,4,M,44,2,9,P,V,0,ALAMEDA,OAKLAND,2020
9142301,2,1,2,F,20,0,3,M,G,0,ALAMEDA,OAKLAND,2020
9143237,2,1,3,M,58,2,-,-,-,0,ALAMEDA,OAKLAND,2020
91432631,1,1,1,F,21,7,1,L,G,0,ALAMEDA,OAKLAND,2021
91432631,2,1,3,M,63,5,0,-,-,-,ALAMEDA,OAKLAND,2021
9144279,1,1,4,M,19,4,-,P,V,1,ALAMEDA,OAKLAND,2020
9144279,2,1,3,M,27,3,-,-,-,-,ALAMEDA,OAKLAND,2020
9151066,2,1,4,M,65,4,-,P,V,1,ALAMEDA,OAKLAND,2020
9151071,2,1,3,F,59,3,-,-,-,-,ALAMEDA,OAKLAND,2020
9151084,2,1,4,M,25,2,1,P,A,0,ALAMEDA,OAKLAND,2020
91525939,3,1,3,M,33,5,9,-,-,-,ALAMEDA,OAKLAND,2021
9153255,2,1,4,M,38,4,-,P,V,1,ALAMEDA,OAKLAND,2020
9153259,3,1,3,M,61,4,-,-,-,-,ALAMEDA,OAKLAND,2020
9155036,1,1,4,M,46,4,-,P,W,2,ALAMEDA,OAKLAND,2020
9155544,2,1,3,M,38,3,-,-,-,-,ALAMEDA,OAKLAND,2020
91557873,1,1,3,M,33,5,0,P,P,-,ALAMEDA,OAKLAND,2021
9156653,1,1,4,M,18,3,1,P,V,2,ALAMEDA,OAKLAND,2020
9156654,2,1,3,-,65,3,-,P,-,0,ALAMEDA,OAKLAND,2020
9159674,2,1,3,F,40,4,-,V,-,2,ALAMEDA,OAKLAND,2020
91597291,1,1,3,F,18,7,0,P,P,-,ALAMEDA,OAKLAND,2021
9160794,2,1,4,M,29,3,-,P,V,1,ALAMEDA,OAKLAND,2020
9161542,2,1,3,F,78,4,-,P,-,0,ALAMEDA,OAKLAND,2020
9161543,2,1,3,M,21,4,-,P,A,0,ALAMEDA,OAKLAND,2020
9161742,1,1,2,M,22,0,3,M,G,0,ALAMEDA,OAKLAND,2020
9161742,2,1,3,F,45,4,-,-,-,0,ALAMEDA,OAKLAND,2020
9163067,1,1,1,M,81,4,1,M,G,0,ALAMEDA,OAKLAND,2020
9163067,2,1,5,M,47,4,1,-,-,-,ALAMEDA,OAKLAND,2020
9163067,2,2,2,M,14,0,4,M,F,0,ALAMEDA,OAKLAND,2020
9163214,1,1,1,M,25,4,1,P,B,0,ALAMEDA,OAKLAND,2020
9163219,2,1,3,F,62,4,1,P,A,0,ALAMEDA,OAKLAND,2020
9163477,1,1,4,M,60,3,-,M,V,1,ALAMEDA,OAKLAND,2020
9163594,2,1,4,M,32,3,-,P,V,3,ALAMEDA,OAKLAND,2020
9163596,1,1,3,M,22,4,-,-,-,0,ALAMEDA,OAKLAND,2020
91660240,2,1,3,F,34,1,9,-,-,-,ALAMEDA,OAKLAND,2021
9167743,2,1,4,M,10,3,-,P,V,0,ALAMEDA,OAKLAND,2020
9169223,1,1,4,M,11,3,-,P,Y,3,ALAMEDA,OAKLAND,2020
9169223,2,1,2,F,67,0,3,M,G,0,ALAMEDA,OAKLAND,2020
9177167,2,1,3,F,30,3,-,P,A,0,ALAMEDA,OAKLAND,2020
91777966,1,1,3,F,27,7,0,P,P,0,ALAMEDA,OAKLAND,2022
9178218,1,1,3,M,70,3,-,-,-,-,ALAMEDA,OAKLAND,2020
9178327,1,1,4,M,26,3,1,P,V,0,ALAMEDA,OAKLAND,2020
9178331,2,1,4,M,34,3,1,N,V,0,ALAMEDA,OAKLAND,2020
9179588,2,1,4,M,73,4,1,P,W,0,ALAMEDA,OAKLAND,2020
91815519,1,1,3,M,25,1,9,-,-,-,ALAMEDA,OAKLAND,2022
9182260,1,1,4,F,49,4,-,M,W,0,ALAMEDA,OAKLAND,2020
9182352,2,1,4,M,69,4,-,V,-,0,ALAMEDA,OAKLAND,2020
9183114,1,1,4,M,14,2,-,P,-,1,ALAMEDA,OAKLAND,2019
9183114,2,1,2,M,56,0,3,M,B,0,ALAMEDA,OAKLAND,2019
91857010,1,1,3,M,30,6,0,-,-,0,ALAMEDA,OAKLAND,2022
9186407,2,1,4,M,25,4,1,P,V,1,ALAMEDA,OAKLAND,2020
9188680,2,1,4,M,50,3,1,P,W,1,ALAMEDA,OAKLAND,2020
91912383,1,1,3,F,23,1,0,-,-,0,ALAMEDA,OAKLAND,2022
9191499,1,1,4,-,35,3,1,-,-,0,ALAMEDA,OAKLAND,2020
9191500,2,1,3,M,49,4,-,-,-,-,ALAMEDA,OAKLAND,2020
9191504,1,1,3,F,48,2,-,-,A,0,ALAMEDA,OAKLAND,2020
91937815,1,1,3,M,38,6,0,-,-,-,ALAMEDA,OAKLAND,2022
91967562,2,1,3,M,33,5,0,-,-,0,ALAMEDA,OAKLAND,2022
9196990,2,1,4,M,46,3,-,P,W,1,ALAMEDA,OAKLAND,2020
9197179,1,1,1,M,9,4,1,M,G,0,ALAMEDA,OAKLAND,2020
9198572,2,1,4,-,26,4,-,P,B,1,ALAMEDA,OAKLAND,2020
9200727,2,1,3,M,24,3,1,-,-,0,ALAMEDA,OAKLAND,2020
9201408,2,1,4,F,50,3,-,-,V,1,ALAMEDA,OAKLAND,2020
9201410,2,1,4,M,78,4,-,V,-,0,ALAMEDA,OAKLAND,2020
9201479,2,1,3,F,998,4,-,P,-,0,ALAMEDA,OAKLAND,2020
9203301,1,1,4,M,42,4,-,P,V,1,ALAMEDA,OAKLAND,2020
9206431,2,1,4,M,67,3,1,V,-,1,ALAMEDA,OAKLAND,2020
9206905,1,1,4,M,67,3,-,W,-,-,ALAMEDA,OAKLAND,2020
9206909,1,1,4,M,51,3,1,V,-,1,ALAMEDA,OAKLAND,2020
9206912,4,1,3,F,60,4,-,-,-,-,ALAMEDA,OAKLAND,2020
9206912,5,1,3,F,24,4,-,-,-,-,ALAMEDA,OAKLAND,2020
9206912,6,1,3,F,55,4,-,-,-,-,ALAMEDA,OAKLAND,2020
9206919,1,1,3,M,70,4,-,-,-,-,ALAMEDA,OAKLAND,2020
9207625,2,1,3,M,53,4,9,P,A,0,ALAMEDA,OAKLAND,2020
9208064,2,1,3,M,29,3,-,P,-,-,ALAMEDA,OAKLAND,2020
9209999,1,1,4,M,76,2,-,P,W,1,ALAMEDA,OAKLAND,2020
9211827,3,1,3,M,29,1,-,-,-,0,ALAMEDA,OAKLAND,2020
9211827,4,1,3,M,39,2,-,-,-,0,ALAMEDA,OAKLAND,2020
9211827,5,1,3,M,45,2,-,-,-,0,ALAMEDA,OAKLAND,2020
9211827,6,1,3,M,50,2,-,-,-,-,ALAMEDA,OAKLAND,2020
9216986,1,1,2,F,59,0,3,M,G,0,ALAMEDA,OAKLAND,2020
9216986,2,1,3,M,58,3,1,P,A,0,ALAMEDA,OAKLAND,2020
9219271,2,1,4,M,53,4,1,W,-,1,ALAMEDA,OAKLAND,2020
9219272,2,1,3,M,23,4,1,M,G,0,ALAMEDA,OAKLAND,2020
9219273,2,1,3,M,27,4,-,-,A,0,ALAMEDA,OAKLAND,2020
9220189,2,1,3,M,65,4,-,P,-,0,ALAMEDA,OAKLAND,2020
9225194,1,1,3,M,27,2,-,-,-,-,ALAMEDA,OAKLAND,2019
9228325,2,1,3,M,44,2,-,-,-,0,ALAMEDA,OAKLAND,2019
9230045,2,1,3,M,72,3,-,N,B,0,ALAMEDA,OAKLAND,2020
9230049,2,1,3,F,48,4,-,-,-,0,ALAMEDA,OAKLAND,2020
9234099,2,1,3,M,27,4,-,-,-,-,ALAMEDA,OAKLAND,2020
9237156,1,1,4,M,40,4,-,P,V,0,ALAMEDA,OAKLAND,2020
9245038,2,1,3,F,65,4,-,-,-,-,ALAMEDA,OAKLAND,2021
9246368,2,1,3,M,42,4,-,-,-,-,ALAMEDA,OAKLAND,2021
9247344,2,1,3,F,75,4,-,-,-,-,ALAMEDA,OAKLAND,2021
9247355,2,1,3,M,29,3,-,-,-,-,ALAMEDA,OAKLAND,2021
9248020,2,1,3,-,39,3,-,-,-,1,ALAMEDA,OAKLAND,2021
9248020,3,1,3,-,52,4,-,-,-,-,ALAMEDA,OAKLAND,2021
9252315,2,1,3,M,33,4,1,-,-,0,ALAMEDA,OAKLAND,2021
9254047,2,1,4,M,62,4,1,P,V,1,ALAMEDA,OAKLAND,2021
9254059,1,1,3,M,39,3,-,-,-,0,ALAMEDA,OAKLAND,2021
9254059,2,1,2,F,998,0,3,M,B,0,ALAMEDA,OAKLAND,2021
9255063,2,1,4,F,59,4,-,P,V,0,ALAMEDA,OAKLAND,2020
9255806,2,1,3,F,61,2,-,P,-,0,ALAMEDA,OAKLAND,2021
9256295,1,1,3,F,65,1,-,-,-,-,ALAMEDA,OAKLAND,2020
9256301,2,1,3,M,35,1,-,-,-,-,ALAMEDA,OAKLAND,2020
9256302,1,1,3,M,42,1,-,P,-,-,ALAMEDA,OAKLAND,2020
9256304,2,1,3,M,70,1,-,-,-,-,ALAMEDA,OAKLAND,2020
9258277,2,1,3,-,33,4,-,-,-,0,ALAMEDA,OAKLAND,2021
9297064,2,1,3,F,10,4,-,-,-,-,ALAMEDA,OAKLAND,2021
9297107,2,1,3,M,59,4,-,P,-,0,ALAMEDA,OAKLAND,2021
9298831,2,1,3,F,57,4,-,P,B,0,ALAMEDA,OAKLAND,2021
9306354,1,1,3,M,38,4,-,-,-,-,ALAMEDA,OAKLAND,2021
9308991,2,1,3,-,19,2,-,-,-,0,ALAMEDA,OAKLAND,2021
9308999,1,1,3,F,69,4,-,-,-,-,ALAMEDA,OAKLAND,2021
9309018,2,1,3,M,78,3,-,M,B,0,ALAMEDA,OAKLAND,2021
9309251,2,1,3,M,34,4,-,N,A,0,ALAMEDA,OAKLAND,2021
9309299,2,1,3,F,26,4,-,-,-,0,ALAMEDA,OAKLAND,2021
9309299,3,1,3,M,8,4,-,-,-,0,ALAMEDA,OAKLAND,2021
9309311,1,1,4,M,38,3,-,-,-,-,ALAMEDA,OAKLAND,2021
9310859,2,1,4,M,54,4,1,P,W,0,ALAMEDA,OAKLAND,2021
9313231,1,1,4,F,56,4,1,P,-,-,ALAMEDA,OAKLAND,2021
9313240,2,1,4,M,37,4,1,-,W,9,ALAMEDA,OAKLAND,2021
9318572,1,1,2,M,2,0,6,M,Q,0,ALAMEDA,OAKLAND,2021
9318572,2,1,3,F,85,4,9,P,A,0,ALAMEDA,OAKLAND,2021
9323850,2,1,3,F,67,3,-,-,-,-,ALAMEDA,OAKLAND,2021
9323854,2,1,3,F,29,4,-,-,-,-,ALAMEDA,OAKLAND,2021
9338560,2,1,3,F,998,2,-,M,-,0,ALAMEDA,OAKLAND,2021
9338587,2,1,3,M,23,3,-,-,-,-,ALAMEDA,OAKLAND,2021
9339846,2,1,3,M,70,3,-,P,-,1,ALAMEDA,OAKLAND,2021
9339946,2,1,4,M,28,4,1,P,V,1,ALAMEDA,OAKLAND,2021
9339956,2,1,3,M,54,3,-,P,-,-,ALAMEDA,OAKLAND,2021
9344340,2,1,4,M,35,4,-,-,-,-,ALAMEDA,OAKLAND,2021
9346332,2,1,4,M,53,4,9,P,A,1,ALAMEDA,OAKLAND,2021
9346948,2,1,3,M,52,3,-,-,-,0,ALAMEDA,OAKLAND,2021
9347664,2,1,1,-,53,4,1,M,G,0,ALAMEDA,OAKLAND,2021
9347682,1,1,4,M,41,4,-,P,W,1,ALAMEDA,OAKLAND,2021
9348422,2,1,3,M,14,4,9,-,-,0,ALAMEDA,OAKLAND,2021
9348471,1,1,3,F,61,3,-,-,-,0,ALAMEDA,OAKLAND,2021
9354581,2,1,4,M,60,3,-,-,V,0,ALAMEDA,OAKLAND,2021
9356675,2,1,4,M,62,4,1,M,G,0,ALAMEDA,OAKLAND,2021
9357042,2,1,3,F,26,3,-,-,-,-,ALAMEDA,OAKLAND,2021
9357042,3,1,3,M,26,3,-,-,-,-,ALAMEDA,OAKLAND,2021
9357312,1,1,4,M,69,4,1,P,W,0,ALAMEDA,OAKLAND,2021
9357378,1,1,2,F,52,4,3,L,G,0,ALAMEDA,OAKLAND,2021
9357378,2,1,3,M,44,4,-,P,-,0,ALAMEDA,OAKLAND,2021
9357382,1,1,3,-,62,3,-,P,B,0,ALAMEDA,OAKLAND,2021
9357386,2,1,3,-,26,3,-,-,-,0,ALAMEDA,OAKLAND,2021
9357386,3,1,3,-,25,4,-,-,-,-,ALAMEDA,OAKLAND,2021
9357395,2,1,3,M,39,3,-,-,-,0,ALAMEDA,OAKLAND,2021
9357399,2,1,3,M,77,3,-,P,A,0,ALAMEDA,OAKLAND,2021
9360438,2,1,3,F,34,4,-,P,A,0,ALAMEDA,OAKLAND,2021
9363817,2,1,3,F,72,4,-,N,B,0,ALAMEDA,OAKLAND,2021
9368923,2,1,4,-,69,3,-,P,V,0,ALAMEDA,OAKLAND,2021
9368932,1,1,4,M,55,4,1,V,-,0,ALAMEDA,OAKLAND,2021
9368932,2,1,2,F,29,0,3,M,G,0,ALAMEDA,OAKLAND,2021
9383456,2,1,3,M,72,4,-,N,B,0,ALAMEDA,OAKLAND,2021
9383456,3,1,3,F,76,4,-,N,B,0,ALAMEDA,OAKLAND,2021
9383457,1,1,4,M,54,4,-,P,B,0,ALAMEDA,OAKLAND,2021
9387118,2,1,3,F,37,3,-,-,-,-,ALAMEDA,OAKLAND,2021
9391033,2,1,3,M,62,4,-,-,-,0,ALAMEDA,OAKLAND,2021
9392968,2,1,3,M,37,4,-,-,-,-,ALAMEDA,OAKLAND,2021
9392968,3,1,3,M,37,4,-,-,-,-,ALAMEDA,OAKLAND,2021
9402806,2,1,3,F,21,3,-,-,-,-,ALAMEDA,OAKLAND,2021
9402953,2,1,3,-,27,4,-,-,-,-,ALAMEDA,OAKLAND,2022
9402953,3,1,3,-,33,4,-,-,-,-,ALAMEDA,OAKLAND,2022
9404867,1,1,3,-,34,4,-,P,-,0,ALAMEDA,OAKLAND,2022
9417561,2,1,3,F,31,4,-,P,-,0,ALAMEDA,OAKLAND,2021
9417580,2,1,3,F,59,4,-,-,-,-,ALAMEDA,OAKLAND,2021
9417775,2,1,4,M,57,4,-,P,V,0,ALAMEDA,OAKLAND,2021
9417778,2,1,3,M,83,3,-,-,-,-,ALAMEDA,OAKLAND,2021
9417788,2,1,4,-,30,2,1,P,V,1,ALAMEDA,OAKLAND,2021
9417845,1,1,4,M,33,2,-,-,W,-,ALAMEDA,OAKLAND,2021
9421855,2,1,3,F,41,4,-,-,-,0,ALAMEDA,OAKLAND,2021
9421880,1,1,3,-,23,2,-,P,B,3,ALAMEDA,OAKLAND,2021
9421898,2,1,4,M,43,4,-,-,W,-,ALAMEDA,OAKLAND,2021
9422506,2,1,3,F,33,3,-,-,-,-,ALAMEDA,OAKLAND,2022
9424303,2,1,3,F,26,4,-,P,-,0,ALAMEDA,OAKLAND,2022
9424691,2,1,3,F,43,3,-,-,-,-,ALAMEDA,OAKLAND,2022
9425733,2,1,4,M,50,4,1,P,W,0,ALAMEDA,OAKLAND,2021
9425736,1,1,3,F,49,2,-,-,-,-,ALAMEDA,OAKLAND,2021
9426455,2,1,3,-,3,3,-,-,-,0,ALAMEDA,OAKLAND,2022
9428142,2,1,3,F,46,4,-,P,A,0,ALAMEDA,OAKLAND,2021
9428495,2,1,4,M,67,4,2,P,X,0,ALAMEDA,OAKLAND,2021
9428610,2,1,3,F,64,2,9,-,B,3,ALAMEDA,OAKLAND,2022
9428707,2,1,3,F,12,4,-,P,A,0,ALAMEDA,OAKLAND,2022
9428707,3,1,3,F,12,4,-,P,-,0,ALAMEDA,OAKLAND,2022
9431024,2,1,4,M,39,4,1,P,V,1,ALAMEDA,OAKLAND,2022
9432400,1,1,2,F,13,4,6,M,G,0,ALAMEDA,OAKLAND,2021
9432400,2,1,3,F,39,4,-,-,-,0,ALAMEDA,OAKLAND,2021
9435399,2,1,4,-,22,3,-,-,V,0,ALAMEDA,OAKLAND,2022
9435703,2,1,4,M,52,4,-,-,W,0,ALAMEDA,OAKLAND,2022
9435708,1,1,3,F,21,4,-,P,A,0,ALAMEDA,OAKLAND,2022
9435725,2,1,3,F,55,2,-,-,-,0,ALAMEDA,OAKLAND,2022
9435743,2,1,4,M,31,2,-,-,W,1,ALAMEDA,OAKLAND,2022
9436215,2,1,3,M,34,4,-,-,B,0,ALAMEDA,OAKLAND,2022
9437920,2,1,3,F,59,4,-,P,-,0,ALAMEDA,OAKLAND,2022
9438001,1,1,3,F,17,3,-,-,P,0,ALAMEDA,OAKLAND,2022
9439109,2,1,3,F,28,4,-,P,A,0,ALAMEDA,OAKLAND,2022
9440580,2,1,3,M,4,2,-,-,-,0,ALAMEDA,OAKLAND,2021
9440615,2,1,4,-,29,4,-,-,-,-,ALAMEDA,OAKLAND,2021
9441763,1,1,4,M,28,3,-,P,A,2,ALAMEDA,OAKLAND,2022
9441763,2,1,2,M,22,0,-,M,G,0,ALAMEDA,OAKLAND,2022
9441803,2,1,4,M,46,3,2,V,-,2,ALAMEDA,OAKLAND,2022
9441807,2,1,3,F,25,3,-,-,-,-,ALAMEDA,OAKLAND,2022
9441837,2,1,3,M,31,4,-,P,A,0,ALAMEDA,OAKLAND,2022
9442334,1,1,4,-,62,3,-,-,-,0,ALAMEDA,OAKLAND,2021
9443232,2,1,4,F,998,2,-,-,-,0,ALAMEDA,OAKLAND,2021
9443236,2,1,4,-,45,3,-,P,W,1,ALAMEDA,OAKLAND,2021
9443270,2,1,3,M,44,4,-,-,-,-,ALAMEDA,OAKLAND,2021
9443272,2,1,3,M,58,4,-,-,-,-,ALAMEDA,OAKLAND,2021
9444773,2,1,3,M,24,2,-,N,B,3,ALAMEDA,OAKLAND,2021
9444779,1,1,3,M,84,3,1,-,-,-,ALAMEDA,OAKLAND,2022
9444780,2,1,4,-,38,4,-,P,V,0,ALAMEDA,OAKLAND,2022
9444781,1,1,4,F,67,4,-,P,W,2,ALAMEDA,OAKLAND,2022
9444893,2,1,4,M,33,4,1,M,W,1,ALAMEDA,OAKLAND,2022
9447867,2,1,4,F,43,3,-,P,A,0,ALAMEDA,OAKLAND,2022
9447873,2,1,3,M,33,4,-,P,A,0,ALAMEDA,OAKLAND,2022
9450418,2,1,3,F,62,4,-,-,-,-,ALAMEDA,OAKLAND,2022
9450647,1,1,4,M,31,3,-,P,V,1,ALAMEDA,OAKLAND,2022
9450648,3,1,3,F,62,4,1,-,-,0,ALAMEDA,OAKLAND,2022
9450652,2,1,4,F,50,3,-,P,W,0,ALAMEDA,OAKLAND,2022
9450656,2,1,3,M,75,3,-,-,A,0,ALAMEDA,OAKLAND,2022
9450675,1,1,2,F,14,0,3,M,G,0,ALAMEDA,OAKLAND,2022
9450675,2,1,3,F,14,4,-,-,-,0,ALAMEDA,OAKLAND,2022
9451162,2,1,3,F,83,4,-,-,-,0,ALAMEDA,OAKLAND,2022
9451167,2,1,3,-,64,2,-,-,-,0,ALAMEDA,OAKLAND,2022
9451368,1,1,4,M,47,4,1,N,V,2,ALAMEDA,OAKLAND,2022
9451373,3,1,3,F,37,2,-,-,-,0,ALAMEDA,OAKLAND,2022
9452041,2,1,1,M,27,3,1,-,P,1,ALAMEDA,OAKLAND,2021
9452041,3,1,3,F,41,3,-,-,-,0,ALAMEDA,OAKLAND,2021
9452041,4,1,3,F,0,3,-,-,-,0,ALAMEDA,OAKLAND,2021
9452043,2,1,3,M,30,2,-,-,-,-,ALAMEDA,OAKLAND,2021
9452049,1,1,3,M,11,4,-,P,V,0,ALAMEDA,OAKLAND,2021
9452054,1,1,4,M,43,3,-,P,A,1,ALAMEDA,OAKLAND,2021
9452054,2,1,2,F,30,0,3,M,G,0,ALAMEDA,OAKLAND,2021
9453499,2,1,3,-,66,4,-,-,-,0,ALAMEDA,OAKLAND,2022
9453616,2,1,4,M,20,3,-,V,-,-,ALAMEDA,OAKLAND,2022
